Pais,Cliente,Clasificacion,Orden de compra,No.defactura,Estado de la Factura,fecha de factura,Comercial,Cantidad,Nombre de producto,Precio unitario,Descuento,Costo U,Almacen.0,Almacen.1,Segmento,Total Producto,Monto total,Referencia,Capacidad_a_kwh,Potencia_kw,Potencia_t_mva,Total Potencia kW,Total Potencia de Transformadores MVA,Total Capacidad de almacenamiento kWh,Prefix,Year,Invoice_No,Hora de extracción,Amount,Year Month,Index,Classificacion New,Segmento (Grouped),Comercial (Grouped)
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-02053,INV/2023/1876,posted,2023-04-12 00:00:00,Alejandra Soto,20,[SUN2000-3KTL-L1],565,0,472.4,1,Neptune - Panamá,DG / Residential / Inverter,11300,161910,Dropship,0,3,0,60,0,0,INV,2023,1876,2023-11-30 06:11:40,11300,2023-04,1143,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-02053,INV/2023/1876,posted,2023-04-12 00:00:00,Alejandra Soto,50,[SUN2000-6KTL-L1],806,0,622.29,1,Neptune - Panamá,DG / Residential / Inverter,40300,161910,Dropship,0,6,0,300,0,0,INV,2023,1876,2023-11-30 06:11:42,40300,2023-04,1144,DG,Other,Other
Venezuela,INVERSIONES FRANCOR LC C.A.,DG,ON-01837,INV/2023/1875,posted,2023-04-11 00:00:00,Dorian Flores,1,[SUN2000-5KTL-L1],876,0,550.63,1,Neptune - Panamá,DG / Residential / Inverter,876,1799,Stock Neptune,0,5,0,5,0,0,INV,2023,1875,2023-11-30 06:11:46,876,2023-04,1121,DG,Other,Other
Costa Rica,"Inversiones Solalpi, S.A.",DG,ON-02226,INV/2023/1867,posted,2023-03-30 00:00:00,Alejandra Soto,15,[SUN2000-6KTL-L1],879,0,622.29,1,Neptune - Panamá,DG / Residential / Inverter,13185,15555,Stock Neptune Line,0,6,0,90,0,0,INV,2023,1867,2023-11-30 06:12:50,13185,2023-03,1150,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-02054,INV/2023/1864,posted,2023-03-29 00:00:00,Alejandra Soto,10,[SUN2000-3KTL-L1],585,0,472.4,1,Neptune - Panamá,DG / Residential / Inverter,5850,83728,Stock Neptune,0,3,0,30,0,0,INV,2023,1864,2023-11-30 06:12:55,5850,2023-03,1152,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-02054,INV/2023/1864,posted,2023-03-29 00:00:00,Alejandra Soto,10,[SUN2000-4KTL-L1],700,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,7000,83728,Stock Neptune,0,4,0,40,0,0,INV,2023,1864,2023-11-30 06:12:56,7000,2023-03,1153,DG,Other,Other
Guatemala,"Zona Solar, S.A.",DG,ON-02073,INV/2023/1862,posted,2023-03-28 00:00:00,Martin Muadi,72,[SUN2000-5KTL-L1],711,0,550.63,1,Neptune - Panamá,DG / Residential / Inverter,51192,350654,Dropship,0,5,0,360,0,0,INV,2023,1862,2023-11-30 06:13:02,51192,2023-03,1044,DG,Other,Martin Muadi
Guatemala,"Zona Solar, S.A.",DG,ON-02073,INV/2023/1862,posted,2023-03-28 00:00:00,Martin Muadi,72,[SUN2000-6KTL-L1],806,0,622.29,1,Neptune - Panamá,DG / Residential / Inverter,58032,350654,Dropship,0,6,0,432,0,0,INV,2023,1862,2023-11-30 06:13:02,58032,2023-03,1053,DG,Other,Martin Muadi
Guatemala,"Zona Solar, S.A.",DG,ON-02073,INV/2023/1862,posted,2023-03-28 00:00:00,Martin Muadi,36,[SUN2000-3KTL-L1],565,0,472.4,1,Neptune - Panamá,DG / Residential / Inverter,20340,350654,Dropship,0,3,0,108,0,0,INV,2023,1862,2023-11-30 06:13:01,20340,2023-03,1163,DG,Other,Martin Muadi
Guatemala,"Zona Solar, S.A.",DG,ON-02073,INV/2023/1862,posted,2023-03-28 00:00:00,Martin Muadi,12,[SUN2000-2KTL-L1],479,0,431.43,1,Neptune - Panamá,DG / Residential / Inverter,5748,350654,Dropship,0,2,0,24,0,0,INV,2023,1862,2023-11-30 06:13:00,5748,2023-03,1048,DG,Other,Martin Muadi
Guatemala,"Zona Solar, S.A.",DG,ON-02073,INV/2023/1862,posted,2023-03-28 00:00:00,Martin Muadi,36,[SUN2000-4KTL-L1],680,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,24480,350654,Dropship,0,4,0,144,0,0,INV,2023,1862,2023-11-30 06:13:01,24480,2023-03,1161,DG,Other,Martin Muadi
El Salvador,"Green Power, S.A. de C.V.",DG,ON-02196,INV/2023/1852,posted,2023-03-21 00:00:00,Martin Muadi,5,[SUN2000-6KTL-L1],923,0,622.29,1,Neptune - Panamá,DG / Residential / Inverter,4615,5607,Stock Loginter,0,6,0,30,0,0,INV,2023,1852,2023-11-30 06:13:33,4615,2023-03,1108,DG,Other,Martin Muadi
El Salvador,"Green Power, S.A. de C.V.",DG,ON-02196,INV/2023/1852,posted,2023-03-21 00:00:00,Martin Muadi,1,[SUN2000-5KTL-L1],817,0,550.63,1,Neptune - Panamá,DG / Residential / Inverter,817,5607,Stock Loginter,0,5,0,5,0,0,INV,2023,1852,2023-11-30 06:13:33,817,2023-03,1082,DG,Other,Martin Muadi
Guatemala,"Zona Solar, S.A.",DG,ON-02123,INV/2023/1841,posted,2023-03-15 00:00:00,Martin Muadi,48,[SUN2000-5KTL-L1],711,0,550.63,1,Neptune - Panamá,DG / Residential / Inverter,34128,284332,Stock Loginter,0,5,0,240,0,0,INV,2023,1841,2023-11-30 06:13:42,34128,2023-03,1054,DG,Other,Martin Muadi
Guatemala,"Zona Solar, S.A.",DG,ON-02123,INV/2023/1841,posted,2023-03-15 00:00:00,Martin Muadi,24,[SUN2000-4KTL-L1],680,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,16320,284332,Stock Loginter,0,4,0,96,0,0,INV,2023,1841,2023-11-30 06:13:42,16320,2023-03,1049,DG,Other,Martin Muadi
Guatemala,"Zona Solar, S.A.",DG,ON-02123,INV/2023/1841,posted,2023-03-15 00:00:00,Martin Muadi,48,[SUN2000-6KTL-L1],806,0,622.29,1,Neptune - Panamá,DG / Residential / Inverter,38688,284332,Stock Loginter,0,6,0,288,0,0,INV,2023,1841,2023-11-30 06:13:43,38688,2023-03,1088,DG,Other,Martin Muadi
Guatemala,"Zona Solar, S.A.",DG,ON-02123,INV/2023/1841,posted,2023-03-15 00:00:00,Martin Muadi,24,[SUN2000-3KTL-L1],565,0,472.4,1,Neptune - Panamá,DG / Residential / Inverter,13560,284332,Stock Loginter,0,3,0,72,0,0,INV,2023,1841,2023-11-30 06:13:41,13560,2023-03,1086,DG,Other,Martin Muadi
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-01751,INV/2023/1755,posted,2023-01-17 00:00:00,Martin Muadi,48,[SUN2000-6KTL-L1],806,0,622.29,1,Neptune - Panamá,DG / Residential / Inverter,38688,189005,PO3276,0,6,0,288,0,0,INV,2023,1755,2023-11-30 06:15:59,38688,2023-01,1105,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01746,INV/2023/1754,posted,2023-01-17 00:00:00,Martin Muadi,60,[SUN2000-4KTL-L1],680,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,40800,226840,PO HW 3275 / PO Unitrade 9712,0,4,0,240,0,0,INV,2023,1754,2023-11-30 06:16:03,40800,2023-01,1078,DG,Other,Martin Muadi
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-01751,INV/2023/1755,posted,2023-01-17 00:00:00,Martin Muadi,52,[SUN2000-5KTL-L1],711,0,550.63,1,Neptune - Panamá,DG / Residential / Inverter,36972,189005,PO3276,0,5,0,260,0,0,INV,2023,1755,2023-11-30 06:15:58,36972,2023-01,1107,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01746,INV/2023/1754,posted,2023-01-17 00:00:00,Martin Muadi,120,[SUN2000-5KTL-L1],711,0,550.63,1,Neptune - Panamá,DG / Residential / Inverter,85320,226840,PO HW 3275 / PO Unitrade 9712,0,5,0,600,0,0,INV,2023,1754,2023-11-30 06:16:04,85320,2023-01,1176,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01746,INV/2023/1754,posted,2023-01-17 00:00:00,Martin Muadi,120,[SUN2000-6KTL-L1],806,0,622.29,1,Neptune - Panamá,DG / Residential / Inverter,96720,226840,PO HW 3275 / PO Unitrade 9712,0,6,0,720,0,0,INV,2023,1754,2023-11-30 06:16:04,96720,2023-01,1179,DG,Other,Martin Muadi
Guatemala,"Operadores Nacionales, S.A.",DG,ON-01502,INV/2022/1599,posted,2022-10-05 00:00:00,Enrique Isaac Colindres Orellana,1,[SUN2000-5KTL-L1],459,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,459,10887.4,PO3211,0,5,0,5,0,0,INV,2022,1599,2023-09-28 16:38:15,459,2022-10,1754,DG,Other,Enrique Isaac Colindres Orellana
Guatemala,"Operadores Nacionales, S.A.",DG,ON-01502,INV/2022/1599,posted,2022-10-05 00:00:00,Enrique Isaac Colindres Orellana,1,[SUN2000-3KTL-L1],363.1,0,507.87,1,Neptune - Panamá,DG / Residential / Inverter,363.1,10887.4,PO3211,0,3,0,3,0,0,INV,2022,1599,2023-09-28 16:38:15,363.1,2022-10,1742,DG,Other,Enrique Isaac Colindres Orellana
Guatemala,"Operadores Nacionales, S.A.",DG,ON-01502,INV/2022/1599,posted,2022-10-05 00:00:00,Enrique Isaac Colindres Orellana,3,[SUN2000-2KTL-L1],312.7,0,431.43,1,Neptune - Panamá,DG / Residential / Inverter,938.1,10887.4,PO3211,0,2,0,6,0,0,INV,2022,1599,2023-09-28 16:38:16,938.1,2022-10,1740,DG,Other,Enrique Isaac Colindres Orellana
Guatemala,"Operadores Nacionales, S.A.",DG,ON-01502,INV/2022/1599,posted,2022-10-05 00:00:00,Enrique Isaac Colindres Orellana,3,[SUN2000-6KTL-L1],532,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,1596,10887.4,PO3211,0,6,0,18,0,0,INV,2022,1599,2023-09-28 16:38:14,1596,2022-10,1739,DG,Other,Enrique Isaac Colindres Orellana
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-01391,INV/2022/1568,posted,2022-09-16 00:00:00,Alejandra Soto,1,[SUN2000-2KTL-L1],352,0,431.43,1,Neptune - Panamá,DG / Residential / Inverter,352,7745,PO3222,0,2,0,2,0,0,INV,2022,1568,2023-09-28 16:38:57,352,2022-09,1732,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-01349,INV/2022/1566,posted,2022-09-16 00:00:00,Alejandra Soto,50,[SUN2000-5KTL-L1],711,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,35550,207480,PO3219,0,5,0,250,0,0,INV,2022,1566,2023-09-28 16:39:00,35550,2022-09,1731,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-01349,INV/2022/1566,posted,2022-09-16 00:00:00,Alejandra Soto,10,[SUN2000-3KTL-L1],565,0,507.87,1,Neptune - Panamá,DG / Residential / Inverter,5650,207480,PO3219,0,3,0,30,0,0,INV,2022,1566,2023-09-28 16:39:00,5650,2022-09,1734,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-01349,INV/2022/1566,posted,2022-09-16 00:00:00,Alejandra Soto,100,[SUN2000-6KTL-L1],806,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,80600,207480,PO3219,0,6,0,600,0,0,INV,2022,1566,2023-09-28 16:39:01,80600,2022-09,1733,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01488,INV/2022/1545,posted,2022-08-31 00:00:00,Martin Muadi,36,[SUN2000-3KTL-L1],565,0,507.87,1,Neptune - Panamá,DG / Residential / Inverter,20340,77967,PO 3236,0,3,0,108,0,0,INV,2022,1545,2023-09-28 16:39:27,20340,2022-08,1669,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01345,INV/2022/1514,posted,2022-08-16 00:00:00,Martin Muadi,120,[SUN2000-5KTL-L1],711,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,85320,244910,PO 3212,0,5,0,600,0,0,INV,2022,1514,2023-09-28 16:40:36,85320,2022-08,1651,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01345,INV/2022/1514,posted,2022-08-16 00:00:00,Martin Muadi,120,[SUN2000-6KTL-L1],806,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,96720,244910,PO 3212,0,6,0,720,0,0,INV,2022,1514,2023-09-28 16:40:36,96720,2022-08,1652,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01264,INV/2022/1500,posted,2022-08-03 00:00:00,Martin Muadi,48,[SUN2000-5KTL-L1],732,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,35136,117328,PO 3179 Stock,0,5,0,240,0,0,INV,2022,1500,2023-09-28 16:40:57,35136,2022-08,1697,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01264,INV/2022/1500,posted,2022-08-03 00:00:00,Martin Muadi,32,[SUN2000-4KTL-L1],701,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,22432,117328,PO 3179 Stock,0,4,0,128,0,0,INV,2022,1500,2023-09-28 16:40:56,22432,2022-08,1698,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01264,INV/2022/1500,posted,2022-08-03 00:00:00,Martin Muadi,72,[SUN2000-6KTL-L1],830,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,59760,117328,PO 3179 Stock,0,6,0,432,0,0,INV,2022,1500,2023-09-28 16:40:58,59760,2022-08,1696,DG,Other,Martin Muadi
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00948,INV/2022/1364,posted,2022-03-16 00:00:00,Alejandra Soto,9,[SUN2000-5KTL-L1],683,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,6147,45277,PO 3164,0,5,0,45,0,0,INV,2022,1364,2023-09-28 16:44:57,6147,2022-03,1773,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00948,INV/2022/1364,posted,2022-03-16 00:00:00,Alejandra Soto,7,[SUN2000-6KTL-L1],774,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,5418,45277,PO 3164,0,6,0,42,0,0,INV,2022,1364,2023-09-28 16:44:58,5418,2022-03,1772,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00948,INV/2022/1364,posted,2022-03-16 00:00:00,Alejandra Soto,1,[SUN2000-3KTL-L1],564,0,507.87,1,Neptune - Panamá,DG / Residential / Inverter,564,45277,PO 3164,0,3,0,3,0,0,INV,2022,1364,2023-09-28 16:44:57,564,2022-03,1771,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00297,INV/2021/1222,posted,2021-08-23 00:00:00,Guillermo Callen Alvarez,1,[SUN2000-6KTL-L1],609,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,609,9989.7,PO 3119,0,6,0,6,0,0,INV,2021,1222,2023-09-28 16:30:15,609,2021-08,1612,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00519,INV/2021/1224,posted,2021-08-23 00:00:00,Guillermo Callen Alvarez,10,[SUN2000-6KTL-L1],830,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,8300,112938,PO 3127,0,6,0,60,0,0,INV,2021,1224,2023-09-28 16:30:08,8300,2021-08,1602,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00297,INV/2021/1222,posted,2021-08-23 00:00:00,Guillermo Callen Alvarez,1,[SUN2000-5KTL-L1],537,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,537,9989.7,PO 3119,0,5,0,5,0,0,INV,2021,1222,2023-09-28 16:30:14,537,2021-08,1613,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00519,INV/2021/1224,posted,2021-08-23 00:00:00,Guillermo Callen Alvarez,10,[SUN2000-2KTL-L1],512,0,431.43,1,Neptune - Panamá,DG / Residential / Inverter,5120,112938,PO 3127,0,2,0,20,0,0,INV,2021,1224,2023-09-28 16:30:06,5120,2021-08,1593,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00519,INV/2021/1224,posted,2021-08-23 00:00:00,Guillermo Callen Alvarez,10,[SUN2000-4KTL-L1],701,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,7010,112938,PO 3127,0,4,0,40,0,0,INV,2021,1224,2023-09-28 16:30:07,7010,2021-08,1595,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00519,INV/2021/1224,posted,2021-08-23 00:00:00,Guillermo Callen Alvarez,20,[SUN2000-5KTL-L1],732,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,14640,112938,PO 3127,0,5,0,100,0,0,INV,2021,1224,2023-09-28 16:30:07,14640,2021-08,1601,DG,Other,Other
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-00395,INV/2021/1198,posted,2021-06-29 00:00:00,Martin Muadi,24,[SUN2000-5KTL-L1],732,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,17568,344318,PO 3110,0,5,0,120,0,0,INV,2021,1198,2023-09-28 16:31:14,17568,2021-06,1547,DG,Other,Martin Muadi
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-00395,INV/2021/1198,posted,2021-06-29 00:00:00,Martin Muadi,24,[SUN2000-6KTL-L1],830,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,19920,344318,PO 3110,0,6,0,144,0,0,INV,2021,1198,2023-09-28 16:31:13,19920,2021-06,1610,DG,Other,Martin Muadi
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-00395,INV/2021/1198,posted,2021-06-29 00:00:00,Martin Muadi,24,[SUN2000-2KTL-L1],512,0,431.43,1,Neptune - Panamá,DG / Residential / Inverter,12288,344318,PO 3110,0,2,0,48,0,0,INV,2021,1198,2023-09-28 16:31:16,12288,2021-06,1609,DG,Other,Martin Muadi
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-00395,INV/2021/1198,posted,2021-06-29 00:00:00,Martin Muadi,17,[SUN2000-4KTL-L1],701,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,11917,344318,PO 3110,0,4,0,68,0,0,INV,2021,1198,2023-09-28 16:31:14,11917,2021-06,1624,DG,Other,Martin Muadi
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-00395,INV/2021/1198,posted,2021-06-29 00:00:00,Martin Muadi,24,[SUN2000-3KTL-L1],605,0,507.87,1,Neptune - Panamá,DG / Residential / Inverter,14520,344318,PO 3110,0,3,0,72,0,0,INV,2021,1198,2023-09-28 16:31:15,14520,2021-06,1615,DG,Other,Martin Muadi
Jamaica,FOSRICH CO. LTD.,DG,ON-00518,INV/2021/1192,posted,2021-06-18 00:00:00,Francisco Asturias,5,[SUN2000-5KTL-L1],732,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,3660,114232,PO 3117,0,5,0,25,0,0,INV,2021,1192,2023-09-28 16:31:35,3660,2021-06,1552,DG,Other,Francisco Asturias
Panama,"Renewable Energy & Technical Solutions S.A. (RETSSA), Andres Larach",DG,ON-00288,INV/2021/1127,posted,2021-03-15 00:00:00,Martin Muadi,8,[SUN2000-6KTL-L1],870,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,6960,161128,ON-00288,0,6,0,48,0,0,INV,2021,1127,2023-09-28 16:33:37,6960,2021-03,1598,DG,Other,Martin Muadi
Panama,"Renewable Energy & Technical Solutions S.A. (RETSSA), Andres Larach",DG,ON-00288,INV/2021/1127,posted,2021-03-15 00:00:00,Martin Muadi,12,[SUN2000-3KTL-L1],604,0,507.87,1,Neptune - Panamá,DG / Residential / Inverter,7248,161128,ON-00288,0,3,0,36,0,0,INV,2021,1127,2023-09-28 16:33:36,7248,2021-03,1596,DG,Other,Martin Muadi
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00262,INV/2021/1119,posted,2021-03-02 00:00:00,Guillermo Callen Alvarez,1,[SUN2000-5KTL-L1],783,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,783,1671,ON-00262,0,5,0,5,0,0,INV,2021,1119,2023-09-28 16:33:57,783,2021-03,1631,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00262,INV/2021/1119,posted,2021-03-02 00:00:00,Guillermo Callen Alvarez,1,[SUN2000-6KTL-L1],888,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,888,1671,ON-00262,0,6,0,6,0,0,INV,2021,1119,2023-09-28 16:33:57,888,2021-03,1629,DG,Other,Other
Honduras,"SISTEMAS SOLARES DE HONDURAS, S.A. de C.V.",DG,ON-00197,INV/2021/1116,posted,2021-02-10 00:00:00,Isis Pamela Sandoval Martinez,1,[SUN2000-6KTL-L1],1094,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,1094,2053,,0,6,0,6,0,0,INV,2021,1116,2023-09-28 16:34:06,1094,2021-02,1548,DG,Other,Other
Honduras,"SISTEMAS SOLARES DE HONDURAS, S.A. de C.V.",DG,ON-00197,INV/2021/1116,posted,2021-02-10 00:00:00,Isis Pamela Sandoval Martinez,1,[SUN2000-5KTL-L1],959,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,959,2053,,0,5,0,5,0,0,INV,2021,1116,2023-09-28 16:34:05,959,2021-02,1543,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-00167,INV/2021/1113,posted,2021-02-03 00:00:00,Guillermo Callen Alvarez,35,[SUN2000-6KTL-L1],870,0,689.59,1,Neptune - Panamá,DG / Residential / Inverter,30450,115274,ON-00167,0,6,0,210,0,0,INV,2021,1113,2023-09-28 16:34:15,30450,2021-02,1589,DG,Other,Other
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-00193,INV/2021/1115,posted,2021-02-03 00:00:00,Guillermo Callen Alvarez,1,[SUN2000-5KTL-L1],767,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,767,887.95,ON-00193,0,5,0,5,0,0,INV,2021,1115,2023-09-28 16:34:08,767,2021-02,1581,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-00167,INV/2021/1113,posted,2021-02-03 00:00:00,Guillermo Callen Alvarez,15,[SUN2000-4KTL-L1],734,0,613.03,1,Neptune - Panamá,DG / Residential / Inverter,11010,115274,ON-00167,0,4,0,60,0,0,INV,2021,1113,2023-09-28 16:34:14,11010,2021-02,1580,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-00167,INV/2021/1113,posted,2021-02-03 00:00:00,Guillermo Callen Alvarez,10,[SUN2000-3KTL-L1],604,0,507.87,1,Neptune - Panamá,DG / Residential / Inverter,6040,115274,ON-00167,0,3,0,30,0,0,INV,2021,1113,2023-09-28 16:34:14,6040,2021-02,1564,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-00167,INV/2021/1113,posted,2021-02-03 00:00:00,Guillermo Callen Alvarez,10,[SUN2000-2KTL-L1],511,0,431.43,1,Neptune - Panamá,DG / Residential / Inverter,5110,115274,ON-00167,0,2,0,20,0,0,INV,2021,1113,2023-09-28 16:34:13,5110,2021-02,1563,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-00167,INV/2021/1113,posted,2021-02-03 00:00:00,Guillermo Callen Alvarez,30,[SUN2000-5KTL-L1],767,0,600.85,1,Neptune - Panamá,DG / Residential / Inverter,23010,115274,ON-00167,0,5,0,150,0,0,INV,2021,1113,2023-09-28 16:34:15,23010,2021-02,1582,DG,Other,Other
Honduras,"Proenergy S. de RL., Marcel Castillo",DG,ON-00150,INV/2021/1111,posted,2021-01-12 00:00:00,Isis Pamela Sandoval Martinez,1,[SUN2000-3KTL-L1],759,0,507.87,1,Neptune - Panamá,DG / Residential / Inverter,759,809,PO 3052,0,3,0,3,0,0,INV,2021,1111,2023-09-28 16:34:23,759,2021-01,1648,DG,Other,Other
Curaçao,Critech Solutions BV,DG,ON-02791,INV/2023/2138,posted,2023-11-29 00:00:00,Julio López,1,[SUN2000-20KTL-M3],2530,0,1620.21,1,Neptune - Panamá,DG / C&I / Inverter,2530,4672,Stock Neptune,0,20,0,20,0,0,INV,2023,2138,2023-11-30 06:00:13,2530,2023-11,771,DG,Other,Other
Barbados,Emera Caribbean Renewables Ltd.,DG,ON-02558,INV/2023/2137,posted,2023-11-27 00:00:00,Julio López,1,[SUN2000-50KTL-M3],2634,0,2080.48,1,Neptune - Panamá,DG / C&I / Inverter,2634,12204,Dropship,0,50,0,50,0,0,INV,2023,2137,2023-11-30 06:00:18,2634,2023-11,898,DG,Other,Other
Barbados,Emera Caribbean Renewables Ltd.,DG,ON-02558,INV/2023/2137,posted,2023-11-27 00:00:00,Julio López,3,[SUN2000-20KTL-M5],1838,0,0,1,Neptune - Panamá,DG / C&I / Inverter,5514,12204,Dropship,0,20,0,60,0,0,INV,2023,2137,2023-11-30 06:00:17,5514,2023-11,918,DG,Other,Other
Barbados,Emera Caribbean Renewables Ltd.,DG,ON-02558,INV/2023/2137,posted,2023-11-27 00:00:00,Julio López,3,[SUN2000-4KTL-M1],1074,0,751,1,Neptune - Panamá,DG / C&I / Inverter,3222,12204,Dropship,0,4,0,12,0,0,INV,2023,2137,2023-11-30 06:00:16,3222,2023-11,928,DG,Other,Other
Panama,IMPORTADORA DE BATERIAS S.A.,DG,ON-02822,INV/2023/2135,posted,2023-11-22 00:00:00,Matías Aqueveque,2,[SUN2000-20KTL-M3],1980,0,1620.21,1,Neptune - Panamá,DG / C&I / Inverter,3960,6110,Stock Neptune,0,20,0,40,0,0,INV,2023,2135,2023-11-30 06:00:22,3960,2023-11,932,DG,Other,Other
